Control	Tratamiento	Grupo
-0,364122496	3,641313866	A8
-1,223832563	6,792082067	A8
1,286901567	3,988529585	A8
-0,746872522	4,87900372	A8
-1,091191893	2,695264062	A8
1,907715984	6,771386737	A8
-1,246081905	4,871400917	A8
1,144667815	5,319435178	A8
2,245804994	2,856377168	A8
0,612674697	2,779926754	A8
-5,517741194	4,481388614	A8
-1,231260076	6,099223563	A8
0,035244961	2,709188781	A8
-1,592468731	7,224120666	A8
0,743765359	3,392866851	A8
2,309117093	7,26286811	A8
0,026639804	6,690712459	A8
0,064167486	3,389183529	A8
3,191554668	2,074106818	A8
1,467364297	5,343353741	A8
-0,940557815	6,547158423	A8
0,294677038	7,091618409	A8
0,671776063	7,520907442	A8
0,266779945	9,342241728	A8
3,068456372	3,263258461	A8
1,421867717	8,432060153	A8
-1,625187462	6,202073647	A8
-3,903724088	2,749685125	A8
0,216518779	6,734291604	A8
2,091978681	6,449669573	A8
-1,177032147	1,391592758	A8
0,789962475	3,076819466	A8
-1,173658291	1,058830222	A8
1,218690227	6,696691202	A8
-1,626934203	-0,355178271	A8
-3,263632581	4,439650301	A8
1,416792083	5,303615881	A8
0,200155836	5,459317897	A8
-2,389936102	6,023763379	A8
-0,93428288	4,29577798	A8
-1,357804025	2,591953619	A8
0,038657664	11,2200351	A8
3,231417711	4,926231326	A8
-0,582240003	7,96386234	A8
5,298252805	6,266770698	A8
1,253564261	5,229589922	A8
2,03871291	7,481141161	A8
1,760479953	5,61231291	A8
-0,617868745	6,252022264	A8
-0,838670362	2,902537576	A8
1,447181763	5,289309024	A8
-0,958219756	5,842095883	A8
0,2286949	5,649329743	A8
-0,082145963	3,864985417	A8
-3,034998348	0,699151739	A8
0,809787617	6,425981753	A8
0,784257886	1,418079152	A8
0,116574955	6,740025143	A8
-1,117863312	7,313260134	A80
0,256379895	1,845527349	A80
0,080462762	1,266712545	A80
-0,894486466	3,646718906	A80
3,47456411	6,946849362	A80
2,489288396	5,330947629	A80
-1,01284893	7,953414255	A80
-4,258844874	6,878504407	A80
-4,478441826	5,389803717	A80
1,71965009	7,001347902	A80
1,232448826	5,497429142	A80
1,171021525	3,223116327	A80
-0,295307527	5,098681447	A80
2,027590211	5,460367638	A80
1,730293387	5,673755558	A80
-2,479842478	4,787522727	A80
-0,179759206	4,765839656	A80
0,939849776	9,42658915	A80
-2,46883237	7,633505368	A80
2,103939726	3,692167747	A80
3,211489183	5,474563557	A80
-0,71681889	5,268499242	A80
-2,331811676	8,086316408	A80
0,160117642	1,997676069	A80
0,095096728	3,584554047	A80
0,636034111	6,400150048	A80
-2,038056604	3,692418316	A80
-0,194497495	4,615930672	A80
-3,104050084	6,952745138	A80
-0,268538793	5,78584025	A80
-1,953131491	3,843019629	A80
1,916221374	4,102726859	A80
1,111484057	2,462147315	A80
3,855450499	2,506618362	A80
-0,606970132	5,410116281	A80
0,694082785	8,083482438	A80
-4,335093688	5,666789717	A80
-0,480955124	6,077473077	A80
-1,633435357	6,988592429	A80
-0,200964529	6,365729429	A80
0,680002531	3,631858481	A80
-1,652703282	3,044359593	A80
-0,35237391	6,720441028	A80
0,948145078	7,62978114	A80
2,963899599	5,074709745	A80
0,45306861	2,400915692	A80
0,077957808	3,160936037	A80
0,585374703	6,142759713	A80
0,454646662	4,735108804	A80
-4,877833838	3,729614707	A80
-2,316019359	5,387797399	A80
-0,972446923	2,163908481	A80
-0,360285781	7,107615061	A80
0,736190321	7,132593964	A80
-2,851756412	7,360463763	A80
1,017016357	4,267704142	A80
1,50040314	3,991591089	A80
-3,231767985	3,30227871	A80
-0,432184899	5,723305728	A80
-1,781693595	3,040919861	A80
0,731592366	1,50983405	A80
-1,698677446	1,3827888	A80
-1,507490295	2,783714422	A80
-2,241667021	5,528339113	A80
0,691420034	8,270622854	A80
-0,579686952	2,13829981	A80
-0,892527961	3,637561678	A80
1,311848424	4,974260137	A80
3,150550381	4,037704829	A80
0,27812171	5,595181238	A80
-0,065562558	5,322147657	A80
3,077384903	7,888066667	A80
-0,610576558	6,49542416	A80
1,803579069	4,47357937	A80
-0,962049288	4,408721884	A80
-2,153583917	3,989028665	A80
-0,643087875	3,162618321	A80
0,232066369	5,872833316	A80
0,214997025	3,663222817	A80
-3,304482394	2,926883065	A80
-0,849054007	4,499780784	A80
2,310759382	5,458538162	A80
2,510690336	5,028392028	A80
0,595069366	7,527222245	A80
-3,253433574	8,238815324	A80
0,245648676	8,975147856	A80
-2,745908748	3,467310616	A80
0,32038646	4,828536642	A80
-0,101918915	4,54318935	A80
1,75297703	6,102199291	A80
1,489760757	5,071940693	A80
2,176679946	6,224723927	A80
1,660658547	3,608867371	A80
0,124211829	7,623229708	A80
1,97617414	8,147264254	A80
0,652703982	3,985344059	A80
-1,940375676	3,176920857	A80
-0,322571273	7,061502257	A80
-0,443393964	4,85739197	A80
1,843284979	8,864229139	A80
0,378143002	5,613284227	A81
-1,120984481	7,540193218	A81
0,991310647	4,599389633	A81
0,849255277	4,630220573	A81
2,881268985	4,995640135	A81
0,940986675	6,123921629	A81
0,171763698	6,242780896	A81
1,237307214	7,044480607	A81
-1,947873061	7,766293743	A81
1,608451988	4,756968913	A81
-3,084555066	1,992856633	A81
4,23834414	3,732915311	A81
2,950621531	5,255673177	A81
2,155034267	5,348575154	A81
-0,183146431	3,391506022	A81
3,965177925	3,375524005	A81
0,735231605	3,878962794	A81
-1,687625936	3,476361341	A81
-0,370661526	7,538908255	A81
0,930980602	7,133919137	A81
1,236529765	1,585034561	A81
-1,481878999	4,831609579	A81
-3,672942248	9,389469758	A81
-1,476394615	7,671539464	A81
1,131632753	2,699298328	A81
0,150102081	6,379235359	A81
-2,230829989	7,507472672	A81
-0,605487862	5,602186444	A81
3,525252985	3,212925933	A81
-0,330685159	4,511728362	A81
-0,264108577	4,686089781	A81
1,357288867	3,849014952	A81
0,866530326	5,344463391	A81
2,283438959	5,522429202	A81
-1,142603524	10,15158616	A81
-0,593534839	4,27968001	A81
0,310418365	3,973254117	A81
2,332575377	3,231013415	A81
-1,269001499	3,069120619	A81
0,900462383	3,815001657	A81
-1,089542384	5,948681789	A81
-3,06097382	8,531232368	A81
2,235308613	8,22246139	A81
-2,901786405	2,019923008	A81
-0,210938166	3,030027146	A81
-2,561873542	2,357016348	A81
1,378459366	3,833449324	A81
1,308984899	5,161177663	A81
-0,485354258	6,28720704	A81
-0,225563445	2,03189983	A81
-3,187881184	4,354081289	A81
1,980545059	4,516285836	A81
0,554801317	3,607255474	A81
1,537395367	2,159313929	A81
0,749315057	1,469102451	A81
0,716141155	3,952917327	A81
-1,540903343	3,710557307	A81
-1,29275587	6,45848323	A81
2,325360152	7,539018302	A81
1,143162783	4,510829239	A81
-1,365170656	4,363771957	A81
-0,635863723	6,202269813	A81
0,022643591	4,856291056	A81
0,997254445	5,185394475	A81
-3,100980115	7,343236548	A81
1,925465079	4,229961191	A81
0,322268673	3,932085997	A81
0,356730732	3,003125297	A81
0,64640732	7,07572457	A81
2,154672674	5,33071494	A81
1,343343513	3,91280914	A81
2,884834984	8,370796722	A81
3,83951832	7,558656853	A81
-3,508262049	4,054244782	A81
-0,860338158	3,391355434	A81
-0,341697169	2,238479698	A81
-1,273798757	4,23139184	A81
1,764758702	4,662526656	A81
-1,892482594	3,982255584	A81
0,805081768	4,851497413	A81
0,25421696	5,396267199	A81
-0,846470499	4,225768961	A81
1,748066576	2,77788149	A81
1,038611044	1,621373087	A81
-3,629086264	6,064120883	A81
0,417156155	5,217190815	A81
3,036108834	8,524718197	A81
3,767858253	3,639546895	A81
1,061725343	8,913288888	A81
-0,980500864	4,191460466	A81
-2,874214931	4,979542984	A81
1,03370594	8,777462466	A81
1,321589928	6,899207005	A81
1,883588628	1,440206222	A81
1,452022724	1,141851662	A81
0,204607399	3,574134335	A81
2,768657895	4,11910853	A81
-0,736074688	2,391549442	A81
-0,252213971	4,902240151	A81
1,720340109	4,856859213	A81
-1,50149202	3,249318294	A82
-4,045505662	6,342550102	A82
1,635265185	6,630220036	A82
2,320810834	6,486487126	A82
-1,474099083	5,24802575	A82
-1,779389078	4,055501025	A82
-0,28498929	3,083362368	A82
3,395562322	1,264575925	A82
-0,728893014	3,907801548	A82
-2,538318306	5,196093617	A82
1,609473334	5,133770486	A82
-1,661896122	5,731696489	A82
3,326384163	6,315053433	A82
1,185142713	5,325748071	A82
0,093568608	3,56936117	A82
-3,177987581	5,75497588	A82
1,987612319	2,939953528	A82
4,031614947	5,601421054	A82
-0,817671238	5,539118915	A82
2,122677336	6,939596199	A82
-0,193604971	4,810298415	A82
-4,211807072	5,914541567	A82
-0,036858394	5,473713638	A82
-1,585417515	3,905747568	A82
0,39585391	6,591692621	A82
2,341308277	3,281181176	A82
0,1757544	9,729430278	A82
1,293238954	6,190180602	A82
0,383633067	4,613948686	A82
1,2718397	7,721478055	A82
1,934420833	5,391681368	A82
-1,674005954	5,304183419	A82
-1,410474486	5,766219301	A82
1,971694587	4,101789484	A82
0,327686327	3,692823075	A82
-3,185018776	5,735828611	A82
-0,634304176	6,708257231	A82
-4,307709428	7,598783661	A82
1,521587747	2,236289641	A82
0,173475078	4,416066035	A82
1,907896675	5,714163363	A82
3,715806564	7,073183211	A82
0,179683708	7,157536522	A82
-0,765074731	8,515862044	A82
-3,517335137	2,448855246	A82
2,356663337	4,075261122	A82
0,604287716	4,220299143	A82
0,098992875	5,765433457	A82
0,419943618	4,912213909	A82
-2,332147972	8,235997316	A82
-0,529795754	3,323070049	A82
-0,099585757	4,203968797	A82
1,113334891	7,359158346	A82
1,396186028	4,101157246	A82
-0,697062901	6,311242364	A82
1,535456084	7,705988854	A82
-3,27041367	5,578281718	A82
2,084533506	5,912908796	A82
-1,815390206	4,355929848	A82
-0,665213656	5,787880475	A82
-0,515075462	8,774539361	A82
1,920275028	5,854827929	A82
-0,967288127	8,839643975	A82
1,171116399	1,858138009	A82
0,469884044	2,86221055	A82
0,503064947	7,053518224	A82
-2,663062457	3,508373172	A82
1,173279555	8,738879418	A82
0,899123807	5,223133029	A82
1,82178625	6,175654127	A82
0,528842696	7,549702016	A82
0,281432793	5,354531805	A82
1,044703991	2,926523432	A82
-1,519153654	1,526884339	A82
-2,819691811	4,187610428	A82
1,776107201	3,480379808	A82
1,449245943	5,518359353	A82
-1,683570955	9,410274985	A82
-2,362058379	3,553715948	A82
-0,513410363	6,064183423	A82
-0,571376983	5,264203864	A82
-2,550626116	6,459921293	A82
4,355342719	1,161943559	A82
-3,609645996	0,75678357	A82
-2,876635545	3,961260922	A82
-1,090081648	5,192347239	A82
-0,905142241	8,226136264	A82
2,783841981	2,908107845	A82
3,807669844	4,233705317	A82
-4,068802725	4,515242845	A82
-2,158669047	3,902923242	A82
-2,69526308	4,056452188	A82
1,516154776	4,847532885	A82
0,092469363	1,675330023	A82
-0,221819819	4,756444426	A82
-0,188010292	1,72609736	A82
-2,798384722	3,683095911	A82
0,288276473	6,459973747	A82
1,286288296	5,370285147	A82
-0,958788264	4,961971509	A82
0,895319337	3,536870298	A83
-0,810844013	5,143433211	A83
0,121734722	7,213661904	A83
-1,318894707	5,327772933	A83
-1,915154894	3,114606866	A83
2,602236904	5,130672216	A83
-1,80047952	6,632091011	A83
1,616847636	7,726275098	A83
-0,27189664	1,320426696	A83
2,939954395	2,675589685	A83
-1,148047259	4,901840058	A83
-1,181263476	1,241032396	A83
2,079350078	7,832229337	A83
0,936722525	2,45926699	A83
-0,963896773	5,237262336	A83
-1,323940753	4,181890232	A83
4,055562251	6,721890075	A83
-1,608399996	5,7738894	A83
1,705575426	5,488858555	A83
1,536169312	2,602644658	A83
2,036464427	3,330097877	A83
4,636876542	6,885100326	A83
1,955246242	3,660577566	A83
0,26941185	2,811220019	A83
-1,959196621	4,882227926	A83
2,699851955	8,820359135	A83
1,415015899	5,48232122	A83
4,096906764	3,899255561	A83
-1,835472536	3,061343182	A83
1,199168875	2,678866927	A83
-0,95127611	5,820390457	A83
3,239380018	3,366019403	A83
1,109722566	6,413440047	A83
-0,153652503	5,930435157	A83
0,789384884	7,081761844	A83
0,044523716	8,533187005	A83
-1,529813634	2,63164234	A83
-1,09103402	6,334538574	A83
-1,293692682	3,883146397	A83
2,170723064	3,803800732	A83
1,528822822	3,507557358	A83
-1,226239874	1,109399579	A83
1,089866365	9,113180674	A83
-3,59557367	3,75097478	A83
1,472128002	3,694049405	A83
1,4132874	4,448243304	A83
-2,173529457	6,039466816	A83
-2,255469634	3,110705114	A83
0,002359234	5,530897924	A83
-2,00091062	1,5873819	A83
-0,338763666	2,565324845	A83
-0,620217919	3,236715256	A83
0,032423741	3,378590087	A83
-1,668745175	5,188056981	A83
-1,826936219	4,362320969	A83
-1,400817551	3,662408605	A83
0,852771044	6,375949874	A83
-0,30520162	0,973301036	A83
-1,802459953	5,340579545	A83
3,965063141	5,146995239	A83
0,949383879	4,521701594	A83
0,812513845	3,412228657	A83
-1,43128752	6,502778544	A83
-0,622928315	2,693311871	A83
0,358859616	5,209594452	A83
1,000290145	6,610662444	A83
2,04970308	3,419887287	A83
-4,044102287	3,590782774	A83
3,522625557	4,647646915	A83
3,647366978	0,610744699	A83
-0,226466681	6,70954367	A83
-0,753474005	2,675870364	A83
-2,425854736	2,96491978	A83
-0,590815955	7,057579179	A83
-3,595517478	9,10319961	A83
1,160668539	3,799180897	A83
3,659704691	3,576055799	A83
-3,068239721	5,036344109	A83
1,361417308	6,898596338	A83
1,102500859	4,888621498	A83
-1,969187455	4,537738728	A83
2,140634199	0,277762015	A83
1,949257105	5,088891379	A83
4,281813207	5,037320453	A83
-0,090583022	6,677020191	A83
0,093755837	6,126488638	A83
7,989867245	7,148726771	A83
-0,053241267	6,825095569	A83
-0,765375911	6,007904427	A83
-5,566446472	4,875247822	A83
1,829761818	6,649231202	A83
0,927102579	2,32223301	A83
-1,900190623	3,4007833	A83
-1,516472959	5,897924272	A83
2,637240543	3,654772367	A83
-1,314492263	5,244182881	A83
0,724302041	0,203238118	A83
1,744448707	5,29973951	A83
-0,982222363	4,86914342	A83
-3,247765648	4,992976312	A83
0,531094798	7,752328433	A84
3,127393788	3,931782725	A84
2,759474544	7,18732989	A84
-0,831741167	5,752926955	A84
-1,784529493	0,16702342	A84
0,955498805	7,791713059	A84
-2,298172804	5,339200282	A84
-1,14152104	3,188161158	A84
-1,310968418	3,809238904	A84
-3,932373138	6,102181743	A84
-0,436165756	6,792659515	A84
-0,953669731	7,925092413	A84
-0,584536818	7,240127657	A84
0,396009225	5,4117339	A84
3,534711519	4,443101509	A84
-2,256967092	5,807072919	A84
1,546901163	8,259185468	A84
0,389053349	4,109808884	A84
1,768282546	3,430283287	A84
-4,596364445	6,026066068	A84
-1,084235559	1,488574427	A84
-2,585971881	2,792452806	A84
-0,671313959	6,002728459	A84
2,358675317	5,051616786	A84
0,686914504	3,677611897	A84
0,485744188	6,061531625	A84
0,855482298	2,711861425	A84
-1,796519988	0,991991141	A84
-1,182993898	5,458382763	A84
-0,657426904	4,521328884	A84
-1,23721027	1,828553304	A84
-1,745442547	5,462814394	A84
2,20505557	7,767231566	A84
0,847962112	7,390364203	A84
2,75917927	3,262887386	A84
5,049504058	1,81214637	A84
3,425525326	1,467959576	A84
1,311367164	4,980506294	A84
0,025933914	4,647574826	A84
0,666982005	6,217608413	A84
-0,423504675	6,631928024	A84
0,794017154	3,539292224	A84
2,551138504	5,64572296	A84
-2,667577071	3,980492656	A84
-0,648217838	6,487509342	A84
2,263522832	4,399735724	A84
3,028474501	6,386360128	A84
-0,279012955	2,200768311	A84
0,109203765	5,842505407	A84
0,945103001	4,615869741	A84
-2,386272637	6,700780891	A84
-0,309990486	6,78898228	A84
-3,49093686	6,363878264	A84
0,812301611	6,402516085	A84
-2,816946588	4,928399218	A84
-0,296689282	1,87508988	A84
1,413070967	6,080217858	A84
-2,84661008	6,202146924	A84
-1,308186956	5,608051734	A84
-0,506405105	4,068446145	A84
0,097279039	5,529339793	A84
-1,451173578	4,668687835	A84
2,837606315	7,018789706	A84
1,834192662	0,407001702	A84
-1,468100512	6,414701289	A84
0,192511206	6,203360755	A84
0,237423791	6,887962369	A84
-0,846695758	5,290328079	A84
-3,700635605	5,898282674	A84
2,566170243	5,643700332	A84
0,166204762	5,248978253	A84
2,020083928	3,614370741	A84
0,702628144	5,162538978	A84
-1,443260323	5,776222556	A84
-0,947506092	2,02674558	A84
0,38445649	6,322147239	A84
5,750971017	4,032760509	A84
1,006518536	6,170106691	A84
0,967907032	3,964660539	A84
-0,373130838	3,324834223	A84
2,31578197	4,243408914	A84
-0,35829462	7,723188557	A84
1,920415112	6,074657997	A84
-1,343035302	4,922430443	A84
2,599243939	5,25969933	A84
0,222374055	6,272369318	A84
1,319417051	3,692958308	A84
1,213920828	-0,080274197	A84
3,610420418	8,754693003	A84
-0,218704656	2,207716146	A84
0,646026053	6,546076565	A84
2,744776473	4,256758321	A84
0,29816343	3,343549112	A84
1,398216273	3,107083634	A84
4,288020927	3,214624593	A84
-1,705935477	5,889004373	A84
0,373730854	11,68677593	A84
1,250036594	7,280081245	A84
-5,559875289	6,200080992	A84
-2,136664223	7,59882413	A84
5,065338969	5,718155762	A85
-2,199686572	3,178657729	A85
-0,285539846	6,893971554	A85
-2,963309664	9,361126841	A85
-0,169694816	6,419742639	A85
-3,867261667	3,030258819	A85
-0,626371976	6,971726193	A85
3,21541127	4,191203005	A85
1,697102416	7,290786139	A85
-2,101712664	6,495361724	A85
-1,351233125	1,42974514	A85
0,195197706	6,332427576	A85
2,099826478	2,86139816	A85
0,921692638	7,670905806	A85
-0,102696823	6,813834232	A85
-0,844883744	6,036565172	A85
0,217737631	4,02642334	A85
-2,831136888	6,265339481	A85
-0,268867155	7,521562497	A85
2,184675312	5,660163251	A85
0,892822113	3,592339895	A85
2,211817747	4,987747238	A85
-2,479875925	3,18563988	A85
2,347868756	2,966832604	A85
-0,894465123	6,637463038	A85
2,400427816	7,302730013	A85
0,036074932	1,479590795	A85
-1,64681117	5,41897134	A85
0,175694769	4,938402186	A85
-1,226052117	6,329724081	A85
2,949131159	7,450825412	A85
0,15275248	1,189637705	A85
0,950335721	8,875736142	A85
2,981866677	4,340717827	A85
-3,010018013	8,018554035	A85
-0,402334663	2,775795483	A85
-0,512018996	2,390490408	A85
-1,505907134	6,11237699	A85
-2,872410412	0,401344702	A85
-0,451649404	3,480438118	A85
-1,325672038	5,127359752	A85
2,445273366	3,267589346	A85
-2,000148847	6,100430802	A85
-1,447772923	6,150917755	A85
-3,09867869	4,117015838	A85
1,027253794	7,267917005	A85
-0,951297466	5,075692493	A85
-1,296259445	5,010040933	A85
-0,941247334	4,119379505	A85
-0,44098013	4,734374771	A85
-1,704994193	3,026878908	A85
-2,27587817	3,482169728	A85
-1,311127405	2,655759076	A85
0,654302214	2,144834849	A85
-0,291913141	7,256535978	A85
-1,518108397	6,835970045	A85
-1,060936923	3,476163034	A85
1,032419365	2,008750648	A85
-2,303385505	6,893586194	A85
2,127613066	5,029777472	A85
-5,371153715	2,676293755	A85
-2,452049284	2,544182574	A85
-0,670872354	5,704804235	A85
-1,198415995	7,254651544	A85
0,40916657	3,2685146	A85
-0,391207671	2,497524297	A85
-0,657444106	8,136541134	A85
-2,583327157	4,054021066	A85
0,256318139	4,427060224	A85
-0,721690383	6,748110816	A85
-0,491279235	0,854473736	A85
0,249895159	1,370934211	A85
-1,437959651	1,116155812	A85
1,323347782	4,587540297	A85
-5,249719131	5,960281293	A85
2,174019114	3,684270057	A85
0,756243493	5,26048653	A85
0,030356565	4,94058688	A85
-5,140941628	0,624078674	A85
-1,921674986	5,906788626	A85
0,497935989	4,098679513	A85
0,437272355	4,3053536	A85
3,901927157	9,571181169	A85
-1,50260999	4,615198878	A85
0,151419422	7,887367568	A85
0,27858029	2,130519622	A85
-1,209410026	6,281527249	A85
-1,575922589	4,780357867	A85
-1,117732559	3,101014024	A85
-2,72772878	4,208182579	A85
0,827342367	4,955545644	A85
-2,242855856	6,792670903	A85
3,738295412	6,300851116	A85
1,041046352	3,222308474	A85
2,696197355	5,627175418	A85
-4,624323774	5,844859971	A85
0,977564353	4,204382303	A85
2,264428479	1,843440584	A85
3,459544084	4,287717464	A85
1,576019717	4,381875384	A85
-0,791881306	4,966981035	A86
-2,743814566	4,808398349	A86
-1,019335069	2,812572242	A86
-0,760394232	4,562496223	A86
0,892354382	3,386782986	A86
-2,954152486	2,583021366	A86
-5,573541713	5,91896097	A86
-0,336804809	2,434234244	A86
1,43120187	6,357030474	A86
0,073941113	5,411423932	A86
-1,605053363	7,904485698	A86
0,247050555	6,4334457	A86
-0,256203639	10,16934411	A86
-1,913806056	4,744088268	A86
-2,0938348	3,917349248	A86
-0,193867815	5,986672608	A86
-2,271262295	2,568401194	A86
1,173888972	4,935044197	A86
0,163956667	5,995172283	A86
-1,968966616	2,811373729	A86
-2,367400253	7,080274912	A86
-1,194867423	5,496687098	A86
-3,306916955	10,0950253	A86
-3,056212191	6,057199786	A86
3,140812966	3,587193226	A86
-2,144436856	5,13933467	A86
0,7020381	3,867027891	A86
4,72853577	6,876992644	A86
-1,603110218	3,063487409	A86
2,354013909	2,836760524	A86
-1,638771389	5,474153948	A86
1,125305059	4,033196647	A86
0,732336669	4,949454977	A86
-0,078984137	8,752752888	A86
-5,395054774	1,574798068	A86
-3,3360703	5,717778193	A86
-2,383099529	7,775669016	A86
-0,265296483	0,801980681	A86
0,414601633	4,94826647	A86
3,299194964	7,908757967	A86
3,452673029	8,097162318	A86
-0,160222157	6,448255728	A86
1,547925561	10,21664852	A86
-1,036902217	3,728746596	A86
-0,9401946	6,407678099	A86
1,695000108	6,419093829	A86
2,113092716	-1,169264021	A86
-6,426444067	3,59847871	A86
1,894583668	5,500402979	A86
0,084866052	6,076949143	A86
2,830514224	3,941223078	A86
0,771170442	7,672035078	A86
-0,306767718	3,359004115	A86
-0,469018346	4,745632609	A86
0,14311347	7,750816729	A86
-1,628232775	6,913460463	A86
0,768243943	7,731578775	A86
0,770594081	7,252347312	A86
1,010207315	5,200271378	A86
-1,073595056	2,239026902	A86
0,707778988	5,134902225	A86
0,350881826	5,868654169	A86
3,205044718	4,863465675	A86
2,880329516	4,86616339	A86
0,408855613	6,311593375	A86
0,315007866	5,789098686	A86
1,016164593	3,710001329	A86
1,394648766	4,869465171	A86
0,781313906	3,148269734	A86
0,434552165	2,06723933	A86
-3,091323179	5,699078886	A86
-2,482632221	3,329708583	A86
1,006118318	5,150950964	A86
1,43391982	5,297155342	A86
-2,166955795	8,874029264	A86
0,067129307	5,328064508	A86
-2,783423624	4,471613725	A86
3,685045158	1,935535867	A86
0,672406943	2,516943831	A86
-0,137653861	3,547618426	A86
0,078183816	1,098378272	A86
-2,669772041	1,24231304	A86
-4,691614768	3,155449438	A86
3,08127287	1,50266036	A86
1,585931126	4,991146978	A86
-5,933372366	7,104522059	A86
0,988025379	3,358480865	A86
0,385720723	5,614085058	A86
0,286322868	2,215024921	A86
-2,236907622	4,028395164	A86
0,28405022	4,119465576	A86
2,432289543	8,288863261	A86
0,747807394	2,492592669	A86
-0,629349058	1,442765479	A86
2,379638916	4,277756258	A86
0,193794462	7,171537839	A86
0,815271652	4,365889948	A86
-0,57384539	3,156402982	A86
0,230419272	3,933377727	A86
0,605567686	4,456774235	A86
-2,639528197	0,373979681	A87
-4,715625307	3,671536162	A87
2,627792914	7,038368598	A87
1,593056355	4,186029987	A87
0,922782802	4,070651806	A87
1,838562871	0,834196934	A87
0,107779323	2,911645243	A87
1,209523379	5,291578956	A87
-0,335001274	4,568749154	A87
0,822414307	4,78846408	A87
0,76113625	7,262180936	A87
0,837912019	6,465947495	A87
2,593154159	6,179566783	A87
-0,244739741	2,832734072	A87
2,108748117	6,654857916	A87
-1,133544451	4,656574678	A87
-0,799384749	5,55495069	A87
1,813719321	5,206242657	A87
3,465497676	3,306333432	A87
0,803984969	3,685058834	A87
-0,264042201	3,057600989	A87
-5,020965225	6,447210254	A87
-2,577226831	5,426395298	A87
3,200791259	2,515195655	A87
0,517571236	3,819911107	A87
2,672269099	6,667912338	A87
-0,834134878	7,836758753	A87
-0,707763558	6,151069195	A87
-0,346601399	4,063639445	A87
1,642865616	5,125463011	A87
-1,280307334	5,391358162	A87
-0,123639465	6,077515346	A87
-1,450065491	8,676580046	A87
-2,418879026	5,102365484	A87
-0,890192317	1,980583536	A87
0,531000934	6,647372286	A87
2,116053066	4,95008749	A87
1,389472971	3,029033063	A87
0,776556252	5,990652791	A87
0,91337182	4,263364509	A87
-1,18452028	7,344651735	A87
2,223308426	5,774974762	A87
2,532632954	2,670279325	A87
-4,059662498	4,105311571	A87
3,663375677	4,957379434	A87
-0,904373529	5,000696258	A87
1,853220592	7,914222502	A87
-2,27822179	3,284679652	A87
-2,494222375	7,136730597	A87
-0,475643979	4,527395357	A87
0,631486109	6,218544765	A87
-2,025395474	4,89798394	A87
-3,080166904	3,041787248	A87
0,015946619	4,842983198	A87
-0,057490996	8,870252691	A87
-0,192458369	5,510301815	A87
0,512084335	1,223839694	A87
0,358340596	2,814857278	A87
1,276588341	6,78992771	A87
3,933719709	3,718278343	A87
-1,936819663	4,297627531	A87
-2,421524659	4,279350546	A87
1,677526486	3,437027662	A87
-1,794588679	8,021219512	A87
0,244231162	5,533478821	A87
-0,712651995	5,837321116	A87
4,52339282	2,752302678	A87
2,842700132	3,192430903	A87
-0,124170556	3,593897749	A87
-4,455077782	6,091272018	A87
-2,286466166	6,869074364	A87
-0,684136487	8,393238151	A87
-1,267554981	9,062749701	A87
-1,528988064	3,816389282	A87
1,810436482	3,061774963	A87
3,970897304	7,590244022	A87
1,025450536	7,098622508	A87
-1,359531682	4,380393439	A87
3,599589703	6,558930056	A87
1,332694134	2,107042845	A87
-3,489324137	5,926222192	A87
-1,436921395	5,946473302	A87
0,054442178	3,540215679	A87
-0,369705429	6,370255121	A87
0,346886918	3,509174885	A87
-1,78508112	5,915898415	A87
-0,875416769	8,401778829	A87
-1,394469534	8,095873901	A87
0,460336459	1,414836848	A87
0,724606515	4,805636196	A87
3,014426521	8,374993877	A87
-5,015601656	3,5151695	A87
5,451611364	3,20590114	A87
0,543773799	5,648595485	A87
-2,359547148	0,87709718	A87
0,553994236	3,347002503	A87
0,451991581	9,241754592	A87
2,829856333	5,672368552	A87
-1,115779476	6,768460195	A87
3,52128001	8,621871609	A87
-2,181654086	7,385645889	A88
-1,355876631	4,187413872	A88
0,323518233	5,904649914	A88
-1,349384388	2,366953878	A88
1,540312261	6,256221679	A88
0,770842822	4,820890028	A88
-1,352325456	9,157823878	A88
-1,192778372	5,666081499	A88
-0,035500888	0,836348229	A88
-0,522441079	4,018907806	A88
-4,743383132	6,626002691	A88
1,753540735	5,996873935	A88
1,571523371	5,140246656	A88
-2,99090699	2,535064536	A88
0,091392658	4,561976355	A88
0,263808279	3,380371343	A88
1,472572465	2,030975244	A88
-3,145632947	-0,750281124	A88
-1,727338936	1,390979879	A88
0,65875892	3,530091541	A88
-0,80028312	5,937693381	A88
-0,600975661	2,956075165	A88
2,972846498	4,669292249	A88
0,990407517	6,771318699	A88
1,103269421	5,789124835	A88
-2,190593552	5,198551177	A88
0,717464615	3,760739388	A88
-0,031761953	6,830777226	A88
-0,396005978	7,284886424	A88
0,29087339	5,615815245	A88
-1,584013181	-0,012654174	A88
0,141020749	3,795316712	A88
-2,214502944	5,269204664	A88
2,477980731	7,309294059	A88
-3,673145135	6,895986925	A88
0,32700105	6,871885073	A88
-1,183962565	4,950701887	A88
1,979256336	4,580745388	A88
1,043635655	4,358586534	A88
1,060726488	6,181499844	A88
-3,481737899	5,512264852	A88
-2,632388268	1,819042376	A88
0,454015421	7,347578144	A88
-0,422973169	5,371796268	A88
0,550812619	4,671860341	A88
